0,a6dde21a321f-Hudep2_ATAC,a346d0735668-Hudep2_D3_merged_CTCF.all,780e588038ba-Hudep2_BCL11A,e63441b3545d-Hudep2_D0_GATA1.all,7fbaaa4570af-HUDEP2_LRF_CHIP,e91e9285ac50-Hudep2_D3_merged_GATA1.all,a3269352a688-Hudep2_D3_merged_KLF1.all,bd23392c6917-Hudep2_D3_merged_LDB1.all,b887daf448d0-Hudep2_D3_merged_TAL1.all
chr19:12997564-12997565,206.321,15.0093,6.58025,26.929000000000002,111.735,64.4753,40.5679,24.9599,34.2346
chr19:12997566-12997567,205.938,14.9599,6.57407,26.8858,112.185,64.1049,40.4444,24.8611,33.9568
chr19:12997612-12997613,195.30200000000002,14.1327,6.53704,26.0679,121.25,58.7099,38.75,23.213,29.4784
chr19:12997620-12997621,191.69799999999998,14.1327,6.6358,25.8951,123.49700000000001,58.3642,38.6512,22.9167,29.0833
chr19:12997623-12997624,190.34599999999998,14.1327,6.672839999999999,25.8302,124.34,58.2346,38.6142,22.8056,28.9352
chr19:12997636-12997637,184.488,14.1327,6.83333,25.5494,127.991,57.6728,38.4537,22.3241,28.2932
chr19:12997652-12997653,180.24099999999999,14.2809,7.0308600000000006,25.3519,130.707,57.5,38.3673,21.9537,28.1327
chr19:12997660-12997661,178.676,14.3889,7.160489999999999,25.284000000000002,131.898,57.5154,38.3519,21.7747,28.1543
chr19:12997664-12997665,178.12,14.4753,7.33333,25.2716,132.94799999999998,57.5772,38.3765,21.5772,28.1543
chr19:12997670-12997671,177.287,14.6049,7.5925899999999995,25.2531,134.52200000000002,57.6698,38.4136,21.2809,28.1543
chr19:12998016-12998017,1303.92,24.9753,51.7562,84.9352,313.944,219.99400000000003,81.2593,51.3025,66.0278
chr19:12998053-12998054,1536.67,26.858,64.0679,96.8981,342.111,262.904,88.7315,59.0031,77.71300000000001
chr19:12998054-12998055,1539.72,26.8889,64.1944,97.0833,342.5,263.556,88.8333,59.1111,77.9167
chr19:12998060-12998061,1557.64,27.0741,65.0494,98.2994,345.019,267.756,89.5247,59.8364,79.3796
chr19:12998062-12998063,1562.98,27.1358,65.4938,98.8796,346.167,269.645,89.8889,60.2068,80.2685
chr19:12998073-12998074,1592.35,27.4753,67.9383,102.071,352.481,280.034,91.89200000000001,62.2438,85.1574
chr19:12998477-12998478,1405.43,34.2469,59.891999999999996,183.435,372.926,424.491,90.8549,134.188,233.253
chr19:13001714-13001715,2167.69,72.1451,745.88,28.715999999999998,64.1636,65.5123,273.426,26.1852,27.392
chr19:13001758-13001759,2399.67,67.9167,883.466,30.3086,67.9722,69.4136,322.457,24.1914,25.3364
chr19:13001775-13001776,2474.81,64.9691,905.059,30.7747,69.7562,70.3364,338.901,23.429000000000002,24.9074
chr19:13001824-13001825,2608.97,57.9198,869.654,31.4012,73.392,72.5062,366.07099999999997,22.0802,24.8519
chr19:13001826-13001827,2612.74,57.5802,863.8580000000001,31.4136,73.5278,72.6296,366.843,22.0556,24.8704
chr19:13001840-13001841,2639.19,55.2037,823.284,31.5,74.4784,73.4938,372.244,21.8827,25.0
chr19:13030109-13030110,960.302,26.6389,63.9321,23.8673,70.8519,32.7346,220.50900000000001,24.3889,26.8827
chr19:13030117-13030118,1003.93,27.1821,68.0309,24.0648,71.321,33.0556,225.769,24.7593,26.6852
chr19:13030243-13030244,1273.02,34.0401,81.9383,24.3704,72.7901,32.5,231.957,26.2901,25.0401
chr19:13040976-13040977,103.93799999999999,10.784,1.5709899999999999,5.24074,20.570999999999998,0.990741,10.6759,5.46296,2.25
chr19:13041038-13041039,126.34,14.1883,2.4104900000000002,4.96296,21.679000000000002,0.756173,8.577160000000001,4.16667,2.3395099999999998
chr19:13041039-13041040,126.54299999999999,14.2377,2.42593,4.94444,21.7037,0.7530859999999999,8.53086,4.14198,2.34259
chr19:13043969-13043970,187.78400000000002,8.53086,10.8735,8.376539999999999,29.6975,17.0309,14.5741,11.4074,10.9259
chr19:13043980-13043981,194.71,8.564810000000001,10.1265,8.41049,30.5463,16.7253,15.287,11.3056,11.0957
chr19:13044081-13044082,216.426,9.19444,7.73148,11.1389,40.8056,10.3426,24.4105,11.0216,10.9105
chr19:13044099-13044100,215.065,9.25,7.870369999999999,11.8611,42.4722,9.509260000000001,26.215999999999998,11.2438,10.6327
chr19:13048309-13048310,299.269,13.8673,5.16049,16.5432,197.238,22.570999999999998,27.4537,14.6543,14.1914
chr19:13048340-13048341,379.543,14.9198,7.9351899999999995,19.2222,221.731,27.8333,31.8549,14.5586,14.1914
chr19:13048813-13048814,2149.8,28.8858,152.043,34.3642,247.31799999999998,84.821,128.034,25.1481,39.3981
chr19:13048818-13048819,2193.26,29.1019,157.67600000000002,34.6728,245.55900000000003,86.1173,132.062,25.3333,39.1512
chr19:13048872-13048873,2435.83,31.4599,199.94099999999997,37.9321,231.65400000000002,98.9414,168.821,28.215999999999998,35.9815
chr19:13048929-13048930,2356.81,33.6019,230.392,40.4753,228.09599999999998,110.27799999999999,212.65400000000002,33.679,32.3241
chr19:13048932-13048933,2347.16,33.6944,231.725,40.5864,228.09599999999998,110.73100000000001,215.53400000000002,34.0216,32.1574
chr19:13049140-13049141,1916.68,34.4352,291.015,31.1389,204.03400000000002,84.2994,344.994,30.4475,42.2284
chr19:13049213-13049214,2232.66,40.5093,366.417,28.9722,197.80599999999998,74.7315,334.605,27.2623,41.6605
chr19:13049216-13049217,2251.01,40.8981,369.611,28.8519,197.648,74.03699999999999,332.94800000000004,27.1883,41.466
chr19:13049220-13049221,2275.48,41.4167,373.87,28.6914,197.438,73.1111,330.73800000000006,27.0895,41.2068
chr19:13049237-13049238,2379.48,43.6204,391.972,28.0093,196.546,69.1759,321.346,26.6698,40.1049
chr19:13049256-13049257,2439.8,45.0463,401.833,27.4444,195.94400000000002,66.4074,314.108,26.6451,39.2191
chr19:13049276-13049277,2494.84,46.7099,405.969,26.3117,194.13,61.7685,301.204,26.9691,36.9907
chr19:13049280-13049281,2505.94,47.0556,406.648,26.0648,193.722,60.7685,298.414,27.0432,36.4969
chr19:13049290-13049291,2533.69,47.9198,408.346,25.4475,192.704,58.2685,291.438,27.2284,35.2623
chr19:13049340-13049341,2424.52,49.3827,360.407,22.7932,187.373,48.2315,260.988,28.9568,30.5802
chr19:13049676-13049677,241.19400000000002,62.6235,11.9414,14.4136,93.8395,22.1327,74.5957,24.608,18.1728
chr19:13049686-13049687,236.287,64.7222,11.2315,14.2284,91.4321,21.6698,71.2315,24.2994,18.5123
chr19:13049700-13049701,237.00900000000001,66.5494,10.607999999999999,14.1235,89.9753,21.2377,68.5586,23.9907,19.0185
chr19:13049744-13049745,261.03700000000003,70.8241,8.60185,13.784,84.8673,20.465999999999998,59.9012,23.358,20.5
chr19:13049779-13049780,276.361,68.6173,7.89198,13.4444,79.5123,20.3117,54.7006,23.4043,20.3765
chr19:13051579-13051580,117.63600000000001,4.78086,2.25,25.9784,17.8364,22.0185,13.3117,8.27778,3.3179
chr19:13051594-13051595,117.105,4.9321,2.25,26.9722,17.1698,22.142,13.357999999999999,8.35802,3.25
chr19:13051596-13051597,116.84,4.95679,2.25,27.0278,17.108,22.1358,13.3642,8.3642,3.25
chr19:13051597-13051598,116.70700000000001,4.96914,2.25,27.0556,17.0772,22.1327,13.3673,8.367280000000001,3.25
chr19:13051671-13051672,86.1111,7.29012,2.21296,26.7747,15.1019,19.642,13.0062,8.882719999999999,3.4784
chr19:13051672-13051673,85.4259,7.3364199999999995,2.20988,26.715999999999998,15.0864,19.5741,12.9907,8.88889,3.4845699999999997
chr19:13051681-13051682,79.2593,7.753089999999999,2.1821,26.1883,14.9475,18.963,12.8519,8.94444,3.5401199999999995
chr19:13056578-13056579,1138.82,48.8148,110.85799999999999,48.037,126.57700000000001,151.985,307.367,23.5278,23.5463
chr19:13056602-13056603,1203.08,48.7037,123.265,45.963,134.688,147.466,304.849,24.1944,25.287
chr19:13057037-13057038,722.164,30.2037,11.6111,17.25,182.083,31.0401,104.821,34.4167,23.8457
chr19:13057039-13057040,728.015,30.3333,11.7778,17.2006,181.824,31.0525,104.77799999999999,34.4475,23.7963
chr19:13057311-13057312,159.037,18.2747,8.26852,20.1111,73.4784,16.1142,47.9228,27.2068,17.5216
chr19:13057322-13057323,145.627,17.7994,7.75926,20.4846,71.4414,15.6049,47.0062,27.3765,17.929000000000002
chr19:13057323-13057324,144.407,17.7562,7.712960000000001,20.5185,71.2562,15.5586,46.9228,27.392,17.965999999999998
chr19:13057324-13057325,143.188,17.713,7.66667,20.5525,71.071,15.5123,46.8395,27.4074,18.0031
chr19:13057325-13057326,141.969,17.6698,7.620369999999999,20.5864,70.8858,15.466,46.7562,27.4228,18.0401
chr19:13057326-13057327,140.75,17.6265,7.57407,20.6204,70.7006,15.4198,46.6728,27.4383,18.0772
chr19:13057328-13057329,138.312,17.5401,7.48148,20.6883,70.3302,15.3272,46.5062,27.4691,18.1512
chr19:13057332-13057333,133.435,17.3673,7.2963,20.8241,69.5895,15.142000000000001,46.1728,27.5309,18.2994
chr19:13058793-13058794,1057.48,24.0741,47.571000000000005,96.1543,100.84299999999999,227.46900000000002,213.50900000000001,63.0802,93.1975
chr19:13058973-13058974,1875.06,29.6605,58.6451,115.57700000000001,109.781,294.315,293.278,92.6759,109.574
chr19:13058974-13058975,1869.9,29.6636,58.2438,115.133,109.79899999999999,293.735,292.361,92.3364,109.448
chr19:13058985-13058986,1813.17,29.6975,53.8302,110.244,110.00299999999999,287.35200000000003,282.278,88.6019,108.056
chr19:13067004-13067005,174.528,16.1944,8.83333,20.9444,30.1667,23.75,12.4167,13.3611,10.2778
chr19:13067047-13067048,196.62,16.9846,9.03086,21.7346,31.9074,24.8673,13.2191,14.9537,11.0864
chr19:13067058-13067059,197.74099999999999,17.0525,8.89506,21.8025,32.3148,24.9012,13.3549,15.1574,11.2562
chr19:13067080-13067081,195.05599999999998,17.3179,8.10494,21.7438,34.2963,24.4506,14.2099,16.2778,11.7901
chr19:13067084-13067085,194.525,17.3673,7.95679,21.7315,34.6667,24.3642,14.3704,16.4877,11.8889
chr19:13076276-13076277,717.793,399.5,7.82407,22.0988,141.69799999999998,37.1173,79.3395,34.6111,33.7531
chr19:13076316-13076317,817.562,437.022,6.904319999999999,23.3519,150.81799999999998,43.7006,83.5247,37.037,35.7778
chr19:13076355-13076356,837.552,450.086,5.33025,23.1481,158.401,48.4136,83.2284,38.0,35.6481
chr19:13076362-13076363,827.549,447.506,5.0586400000000005,22.8889,158.636,48.6142,82.5309,37.8981,35.4074
chr19:13076373-13076374,799.065,438.815,4.51543,22.2099,158.093,48.5802,80.6975,37.5247,34.7963
chr19:13076391-13076392,753.012,424.645,3.65741,21.1173,157.108,48.4722,77.7469,36.9136,33.8148
chr19:13076392-13076393,750.9810000000001,423.907,3.63889,21.0741,156.963,48.4167,77.6296,36.8796,33.7778
chr19:13076393-13076394,748.951,423.17,3.62037,21.0309,156.81799999999998,48.3611,77.5123,36.8457,33.7407
chr19:13076528-13076529,468.059,241.16400000000002,4.52778,13.5093,117.15100000000001,41.4784,52.108000000000004,29.9815,32.7068
chr19:13076610-13076611,392.796,173.24099999999999,5.870369999999999,15.0247,105.88,39.0741,44.3117,28.179000000000002,34.7623
chr19:13076642-13076643,323.278,144.0,5.94444,16.2593,100.694,34.8889,40.4537,26.6296,32.8241
chr19:13088775-13088776,428.664,209.56799999999998,10.033999999999999,12.5772,58.4753,12.3272,25.5833,15.8796,10.0494
chr19:13088777-13088778,435.756,212.389,10.1698,12.6512,58.8025,12.5494,25.7253,15.929,10.2469
chr19:13088783-13088784,457.034,220.852,10.5772,12.8735,59.784,13.216,26.1512,16.0772,10.8395
chr19:13088791-13088792,483.531,231.386,11.0864,13.1451,61.0154,14.034,26.6852,16.25,11.5802
chr19:13088844-13088845,571.873,273.58,13.2901,14.2901,67.7346,16.7562,28.715999999999998,15.8179,14.3241
chr19:13088846-13088847,572.238,274.142,13.321,14.321,67.8765,16.7994,28.7284,15.7932,14.3426
chr19:13088889-13088890,540.253,279.46,13.7068,14.892000000000001,70.0957,17.2654,27.9753,14.5216,14.2778
chr19:13094508-13094509,407.849,288.975,4.84877,14.4938,130.88,18.4537,80.6111,23.0648,15.8148
chr19:13094539-13094540,400.31800000000004,330.099,4.29012,13.3673,145.648,17.4444,79.8056,24.4907,16.5926
chr19:13094581-13094582,351.602,342.525,3.43519,11.9012,151.225,14.7562,75.1235,24.5772,15.6358
chr19:13094594-13094595,330.676,342.966,3.17593,11.3858,151.84,13.8457,73.2191,24.4599,15.2438
chr19:13094596-13094597,328.157,342.478,3.15741,11.3364,151.716,13.7654,73.0031,24.429000000000002,15.2006
chr19:13140915-13140916,120.676,100.318,3.64198,8.37963,27.9969,9.82099,16.3488,6.90123,6.46296
chr19:13140917-13140918,122.022,101.287,3.54938,8.45988,28.0401,9.90123,16.3426,6.9321,6.45062
chr19:13140918-13140919,122.694,101.772,3.5030900000000003,8.5,28.0617,9.941360000000001,16.3395,6.94753,6.44444
chr19:13140924-13140925,126.73100000000001,104.679,3.22531,8.740739999999999,28.1914,10.1821,16.320999999999998,7.04012,6.40741
chr19:13144297-13144298,170.96900000000002,50.5926,3.85185,11.6019,27.8827,13.9537,14.4846,9.83642,7.14815
chr19:13145051-13145052,491.843,138.333,11.6759,7.52778,48.9259,11.537,28.0741,15.6667,7.611110000000001
chr19:13145143-13145144,683.2869999999999,132.336,16.0247,10.9846,42.6265,11.6605,32.5401,16.2901,6.870369999999999
chr19:13163338-13163339,90.2963,5.6913599999999995,1.74383,4.41667,19.8395,8.435189999999999,11.0185,6.32099,3.51235
chr19:13163348-13163349,96.0185,5.51852,1.75,4.60185,19.9815,8.60185,10.8889,6.370369999999999,3.61111
chr19:13163350-13163351,96.9938,5.49383,1.75,4.63272,20.0062,8.632719999999999,10.8704,6.37654,3.62963
chr19:13163366-13163367,107.324,5.2963,1.6851900000000002,4.98765,20.0741,8.922839999999999,10.7006,6.38272,3.8642
chr19:13163370-13163371,110.719,5.24691,1.64815,5.11111,20.0494,9.009260000000001,10.6512,6.370369999999999,3.95062
chr19:13172036-13172037,143.86700000000002,38.8457,7.388889999999999,9.99691,79.9012,11.8549,23.8765,13.1759,11.3426
chr19:13172108-13172109,178.44400000000002,61.3889,12.7685,11.4012,89.9198,14.2037,27.3148,13.75,12.4475
chr19:13172366-13172367,672.2410000000001,170.423,12.892000000000001,15.9105,94.6975,11.2531,33.7994,16.3951,12.7099
chr19:13172406-13172407,662.0930000000001,171.188,10.7191,15.9599,90.3025,11.8951,31.034000000000002,15.2346,13.1049
chr19:13172427-13172428,590.731,162.81799999999998,9.25617,15.7191,83.6451,11.6265,29.2099,14.6698,12.4846
chr19:13172431-13172432,575.62,161.015,8.95988,15.6698,82.25,11.5648,28.8395,14.5586,12.3488
chr19:13173287-13173288,25.2037,6.25,6.92593,7.0679,19.4043,6.47222,9.59568,6.99074,5.50926
chr19:13173296-13173297,25.3426,6.34259,7.0,7.0216,19.4784,6.40741,9.6142,7.0,5.5
chr19:13173297-13173298,25.3519,6.35185,7.0,7.01543,19.4846,6.39815,9.617280000000001,7.0,5.5
chr19:13173300-13173301,25.3796,6.379630000000001,7.0,6.996910000000001,19.5031,6.370369999999999,9.626539999999999,7.0,5.5
chr19:13173301-13173302,25.3889,6.38889,7.0,6.99074,19.5093,6.36111,9.62963,7.0,5.5
chr19:13173303-13173304,25.4074,6.40741,7.0,6.9784,19.5216,6.34259,9.6358,7.0,5.5
chr19:13173312-13173313,25.4907,6.50926,6.962960000000001,6.86728,19.6235,6.19444,9.65432,6.97222,5.47222
chr19:13180522-13180523,2203.85,35.2099,192.429,237.59599999999998,191.929,500.401,134.414,174.142,285.627
chr19:13180532-13180533,2264.78,36.0741,206.53400000000002,254.046,197.515,530.525,141.08,189.574,298.836
chr19:13180585-13180586,2367.02,37.5556,246.08599999999998,312.778,215.975,646.565,164.935,248.278,340.43199999999996
chr19:13180592-13180593,2369.08,37.5926,249.722,319.491,218.139,661.0189999999999,167.704,255.269,345.25
chr19:13180963-13180964,908.074,38.0926,30.6173,73.3086,103.28399999999999,151.58,67.6142,41.2994,82.0895
chr19:13180964-13180965,907.0089999999999,38.0957,30.5031,72.7623,103.012,150.41,67.3272,40.963,81.6636
chr19:13180967-13180968,903.815,38.1049,30.1605,71.1235,102.198,146.901,66.46600000000001,39.9537,80.3858
chr19:13183485-13183486,108.31200000000001,16.4537,3.53395,5.46914,27.287,5.2746900000000005,9.86111,7.089510000000001,4.66667
chr19:13183486-13183487,109.469,16.5309,3.5463,5.4753099999999995,27.2531,5.2963,9.85802,7.08333,4.67901
chr19:13183614-13183615,151.62,21.0247,4.188269999999999,4.879630000000001,26.2346,4.58951,10.8735,6.48457,8.03086
chr19:13183616-13183617,150.164,20.9198,4.1635800000000005,4.85494,26.2284,4.53395,10.8611,6.4784,8.11111
chr19:13188289-13188290,919.052,32.25,17.8272,85.1481,126.309,251.571,83.4877,75.5679,97.0278
chr19:13190468-13190469,1105.5,38.25,12.8426,21.7469,88.7716,38.9969,70.9475,19.0772,17.8426
chr19:13190470-13190471,1111.47,38.1142,12.8796,21.6235,88.8519,38.7623,70.9475,19.0093,17.8796
chr19:13190473-13190474,1120.41,37.9105,12.9352,21.4383,88.9722,38.4105,70.9475,18.9074,17.9352
chr19:13190490-13190491,1171.1,36.7562,13.25,20.3889,89.6543,36.4167,70.9475,18.3302,18.25
chr19:13190513-13190514,1165.07,35.6605,13.1636,19.6512,89.3364,34.179,69.9691,17.7963,18.1512
chr19:13190672-13190673,711.7310000000001,28.0216,13.9691,15.7654,64.4815,19.8395,60.1111,15.2346,17.3364
chr19:13190693-13190694,671.398,26.7809,13.5154,15.6451,60.4815,19.0802,59.3056,15.3549,18.2346
chr19:13193359-13193360,193.957,51.8117,1.7870400000000002,5.9413599999999995,20.1019,3.5216,14.9784,14.2716,7.5
chr19:13193367-13193368,196.87,53.466,1.73765,5.84259,20.8426,3.66975,14.7315,14.4691,7.45062
chr19:13193376-13193377,200.148,55.3272,1.6821,5.73148,21.6759,3.8364199999999995,14.4537,14.6914,7.395060000000001
chr19:13200136-13200137,270.849,62.5586,0.487654,4.2037,29.0494,4.7253099999999995,10.9043,7.2716,6.04321
chr19:13200139-13200140,277.302,63.4105,0.524691,4.16667,28.9846,4.74383,10.9043,7.327160000000001,6.20988
chr19:13200140-13200141,279.454,63.6944,0.537037,4.154319999999999,28.963,4.75,10.9043,7.345680000000001,6.26543
chr19:13200176-13200177,315.46299999999997,67.8519,1.02778,4.04321,28.1574,4.48765,10.6358,7.561730000000001,7.3642
chr19:13200195-13200196,331.417,69.5833,1.33333,4.0,27.5,4.19444,10.4167,7.72222,7.944439999999999
chr19:13200225-13200226,323.497,68.03399999999999,1.7098799999999998,3.9012300000000004,26.0247,3.43519,9.84259,7.9074100000000005,8.26543
chr19:13200234-13200235,317.802,67.0895,1.84877,3.84568,25.4136,3.12963,9.59259,7.962960000000001,8.34877
chr19:13200235-13200236,317.17,66.9846,1.8642,3.8395099999999998,25.3457,3.0956799999999998,9.564810000000001,7.9691399999999994,8.35802
chr19:13204791-13204792,933.565,228.861,8.4537,15.7901,157.0,18.1512,34.6512,18.0988,17.7623
chr19:13204798-13204799,936.806,228.667,8.38889,15.963,157.0,18.1296,34.6296,18.1204,17.5463
chr19:13207191-13207192,597.2040000000001,40.2407,20.713,10.0,117.361,10.4475,43.5401,14.2438,11.7438
chr19:13207196-13207197,605.9069999999999,40.9815,21.1759,10.0,118.47200000000001,10.4784,43.6636,14.321,11.821
chr19:13207224-13207225,667.6569999999999,46.4259,23.8611,9.814810000000001,126.73100000000001,10.5586,44.7253,14.9846,12.392000000000001
chr19:13207225-13207226,670.265,46.6605,23.9599,9.80247,127.09,10.5586,44.7747,15.0154,12.4167
chr19:13207274-13207275,722.207,52.9321,24.8642,9.058639999999999,137.17,10.1636,46.8179,15.9105,13.1481
chr19:13207278-13207279,721.2310000000001,53.2284,24.679000000000002,8.97222,137.738,10.0895,47.0401,15.9475,13.1975
chr19:13207290-13207291,718.306,54.1173,24.1235,8.71296,139.441,9.867280000000001,47.7068,16.0586,13.3457
chr19:13207291-13207292,717.194,54.1049,24.070999999999998,8.7037,139.44799999999998,9.85494,47.7377,16.0525,13.3488
chr19:13207292-13207293,716.0830000000001,54.0926,24.0185,8.69444,139.454,9.84259,47.7685,16.0463,13.3519
chr19:13207293-13207294,714.972,54.0802,23.965999999999998,8.685189999999999,139.46,9.83025,47.7994,16.0401,13.3549
chr19:13207295-13207296,712.75,54.0556,23.8611,8.66667,139.472,9.80556,47.8611,16.0278,13.3611
chr19:13207668-13207669,216.71,19.4537,6.645060000000001,7.845680000000001,98.2809,9.16667,33.7222,9.7037,12.966
chr19:13207709-13207710,172.898,19.2716,6.55864,7.904319999999999,90.1728,7.66975,30.2222,10.6389,13.5586
chr19:13207712-13207713,168.565,19.4198,6.604939999999999,7.9135800000000005,89.5432,7.63272,29.8796,10.8148,13.5957
chr19:13207725-13207726,149.787,20.0617,6.805560000000001,7.9537,86.8148,7.47222,28.3951,11.5772,13.7562
chr19:13207726-13207727,148.343,20.1111,6.820989999999999,7.95679,86.6049,7.45988,28.2809,11.6358,13.7685
chr19:13207729-13207730,144.009,20.2593,6.86728,7.96605,85.9753,7.422839999999999,27.9383,11.8117,13.8056
chr19:13207913-13207914,53.7654,22.9938,10.3333,7.14198,69.7006,12.5093,20.3241,17.4753,13.0185
chr19:13207923-13207924,54.6914,22.1296,10.3025,7.01852,68.25,12.571,20.6019,17.4136,12.4938
chr19:13207924-13207925,54.784,22.0432,10.2994,7.00617,68.1049,12.5772,20.6296,17.4074,12.4414
chr19:13207967-13207968,56.8086,19.1975,10.0772,6.5679,62.6327,11.9784,21.5741,16.9691,10.5525
chr19:13207988-13207989,57.0031,17.5123,9.623460000000001,6.24383,59.1327,11.071,21.963,16.3858,9.64506
chr19:13208039-13208040,49.2284,14.9815,7.7808600000000006,5.57407,53.9321,9.31173,21.7222,14.5309,9.16358
chr19:13208836-13208837,1082.22,21.6759,25.6883,15.9753,224.352,17.6759,83.0679,18.7407,19.3426
chr19:13212196-13212197,242.142,88.5216,4.57099,9.20679,165.312,8.70679,28.392,14.25,8.59877
chr19:13212204-13212205,246.389,90.4722,4.69444,9.30556,166.028,8.80556,28.6389,14.25,8.94444
chr19:13212206-13212207,247.451,90.9599,4.7253099999999995,9.33025,166.207,8.83025,28.7006,14.25,9.03086
chr19:13212207-13212208,247.981,91.2037,4.74074,9.34259,166.296,8.84259,28.7315,14.25,9.074069999999999
chr19:13212252-13212253,273.33,106.28399999999999,5.38272,10.0154,166.59599999999998,9.382719999999999,31.2099,13.9846,11.6944
chr19:13212447-13212448,110.38600000000001,72.642,7.48457,10.1481,114.99700000000001,11.7346,29.5926,9.91358,12.6636
chr19:13212448-13212449,109.98100000000001,72.4352,7.49074,10.1389,114.898,11.7407,29.5556,9.89815,12.6481
chr19:13212456-13212457,106.74700000000001,70.7809,7.54012,10.0648,114.10799999999999,11.7901,29.2593,9.77469,12.5247
chr19:13212463-13212464,103.25,68.7407,7.58333,9.98765,112.84899999999999,11.7593,28.9012,9.66667,12.4907
chr19:13212464-13212465,102.679,68.3858,7.589510000000001,9.97531,112.60799999999999,11.7469,28.8395,9.65123,12.4938
chr19:13212480-13212481,93.5432,62.7068,7.688269999999999,9.77778,108.756,11.5494,27.8519,9.40432,12.5432
chr19:13212485-13212486,90.6883,60.9321,7.7191399999999994,9.71605,107.552,11.4877,27.5432,9.327160000000001,12.5586
chr19:13212500-13212501,86.1667,57.6759,7.75,9.623460000000001,104.929,11.2407,26.9877,9.25,12.7593
chr19:13212501-13212502,86.0,57.5278,7.75,9.62037,104.787,11.2222,26.963,9.25,12.7778
chr19:13212509-13212510,84.6667,56.3426,7.75,9.59568,103.65100000000001,11.0741,26.7654,9.25,12.9259
chr19:13212551-13212552,69.5185,45.9167,6.97222,9.37037,93.0278,9.59259,24.963,9.37963,12.8519
chr19:13212556-13212557,68.3302,45.2222,6.879630000000001,9.35494,92.287,9.48457,24.8395,9.39506,12.7747
chr19:13212557-13212558,68.0926,45.0833,6.861110000000001,9.35185,92.1389,9.46296,24.8148,9.39815,12.7593
chr19:13213615-13213616,2381.86,54.6204,95.7901,384.651,223.543,921.028,231.72799999999998,207.852,518.778
chr19:13213653-13213654,2440.97,54.2562,101.15700000000001,436.975,249.762,1028.71,248.821,243.97799999999998,562.627
chr19:13213679-13213680,2442.49,52.3858,98.9907,450.481,268.157,1054.77,255.41400000000002,256.88,567.855
chr19:13213683-13213684,2441.86,52.0525,98.5463,452.42,271.318,1058.5,256.45099999999996,258.867,568.386
chr19:13213726-13213727,2355.88,48.0123,89.9198,436.56800000000004,295.142,1026.9,255.167,254.639,543.327
chr19:13215294-13215295,240.71599999999998,50.4815,8.46605,14.4321,97.5309,6.60185,28.1605,11.7901,17.5
chr19:13215344-13215345,291.87,69.2623,9.29012,15.5401,110.494,5.85802,33.5926,13.9043,17.284000000000002
chr19:13215355-13215356,300.63,72.4877,9.45988,15.7099,113.006,5.89198,34.4074,14.3457,17.215999999999998
chr19:13215356-13215357,301.426,72.7809,9.47531,15.7253,113.235,5.89506,34.4815,14.3858,17.2099
chr19:13215469-13215470,414.45099999999996,138.488,10.5432,18.1481,155.142,10.4815,46.8148,20.0833,16.642
chr19:13215480-13215481,419.713,144.123,10.1698,18.1821,157.213,10.9228,47.1543,20.1512,16.1667
chr19:13215481-13215482,420.191,144.636,10.1358,18.1852,157.401,10.963,47.1852,20.1574,16.1235
chr19:13229740-13229741,242.66,8.34568,9.824069999999999,13.0741,73.1358,4.63272,24.9105,12.7654,5.23457
chr19:13229768-13229769,245.78400000000002,8.32099,10.1481,13.4815,76.9753,5.061730000000001,23.284000000000002,13.7901,4.57099
chr19:13229801-13229802,240.55599999999998,7.98148,9.84259,13.4815,81.5926,5.63889,20.8056,15.5556,4.129630000000001
chr19:13243426-13243427,430.444,11.8796,29.4167,18.7099,35.2438,20.3364,28.108,12.8426,9.52778
chr19:13243433-13243434,464.68800000000005,11.9877,31.3611,18.9691,35.6111,21.1358,28.7346,12.7778,9.65741
chr19:13243435-13243436,474.472,12.0185,31.9167,19.0432,35.716,21.3642,28.9136,12.7593,9.69444
chr19:13243436-13243437,479.36400000000003,12.034,32.1944,19.0802,35.7685,21.4784,29.0031,12.75,9.71296
chr19:13243463-13243464,559.12,12.1543,36.8333,19.570999999999998,36.2593,23.1975,30.0741,12.4506,9.925930000000001
chr19:13243473-13243474,593.627,12.1543,39.0556,19.6944,36.2284,24.1543,30.537,12.2346,9.83333
chr19:13243480-13243481,617.781,12.1543,40.6111,19.7809,36.2068,24.8241,30.8611,12.0833,9.76852
chr19:13243496-13243497,658.3430000000001,12.1358,43.3333,19.8858,36.0648,26.0772,31.4352,11.7932,9.564810000000001
chr19:13243512-13243513,673.102,12.0957,44.6019,19.7994,35.713,27.034000000000002,31.6759,11.5586,9.25
chr19:13243513-13243514,673.648,12.0957,44.6636,19.784000000000002,35.6759,27.1389,31.6759,11.534,9.22531
chr19:13243521-13243522,678.0189999999999,12.0957,45.1574,19.6605,35.3796,27.9784,31.6759,11.3364,9.02778
chr19:13243524-13243525,679.6569999999999,12.0957,45.3426,19.6142,35.2685,28.2932,31.6759,11.2623,8.9537
chr19:13264517-13264518,298.57099999999997,52.9969,7.0308600000000006,11.821,79.1574,10.716,38.358000000000004,21.0031,11.5556
chr19:13264535-13264536,296.127,52.1636,6.5864199999999995,11.7654,79.3796,10.9383,36.4136,21.392,11.1667
chr19:13264537-13264538,295.855,52.071000000000005,6.53704,11.7593,79.4043,10.963,36.1975,21.4352,11.1235
